"001_-115,36_1989.jpg",1.0,0.11570286750793457
"001_-115,36_1996.jpg",1.0,0.10057258605957031
"001_-115,36_1998.jpg",1.0,0.14799284934997559
"001_-115,36_2001.jpg",1.0,0.0935964584350586
"001_-115,36_2004.jpg",1.0,0.09472131729125977
"001_-115,36_2010.jpg",1.0,0.0927419662475586
"001_-115,36_2017.jpg",1.0,0.09643197059631348
"002_-62,-10_LC08_231067_20150623.png",0.564375,0.09495687484741211
"002_-62,-10_LC08_231067_20170628.png",0.9,0.10242867469787598
"002_-62,-10_LC08_231067_20200722.png",0.8973684210526315,0.09667134284973145
"002_-62,-10_LT05_231067_19960704.png",1.0,0.09956145286560059
"002_-62,-10_LT05_231067_20080705.png",1.0,0.10300612449645996
"002_-62,-10_LT05_231067_20100609.png",1.0,0.09886693954467773
"002_-62,-10_LT05_231067_20110730.png",1.0,0.10648345947265625
"003_-62,-17_LT05_230072_19890421.png",0.7441176470588236,0.09798550605773926
"003_-62,-17_LT05_230072_19910326.png",0.6019188596491227,0.09569907188415527
"003_-62,-17_LT05_230072_20010812.png",1.0,0.09426641464233398
"003_-62,-17_LT05_230072_20030701.png",1.0,0.09847569465637207
"003_-62,-17_LT05_230072_20040804.png",1.0,0.09578156471252441
"003_-62,-17_LT05_230072_20080205.png",1.0,0.09295916557312012
"003_-62,-17_LT05_230072_20100704.png",1.0,0.09688067436218262
"004_133,-31_LC08_101082_20191127.png",0.43,0.09404349327087402
"004_133,-31_LT05_101082_19870714.png",0.9475,0.09104800224304199
"004_133,-31_LT05_101082_19900212.png",1.0,0.09340906143188477
"004_133,-31_LT05_101082_20060515.png",1.0,0.09978938102722168
"004_133,-31_LT05_101082_20070110.png",1.0,0.10137677192687988
"004_133,-31_LT05_101082_20100219.png",1.0,0.10200142860412598
"005_139,35_LC08_107035_20160317.png",1.0,0.10235595703125
"005_139,35_LT05_107035_19960207.png",1.0,0.09558629989624023
"005_139,35_LT05_107035_19981213.png",1.0,0.09644746780395508
"005_139,35_LT05_107035_19990130.png",1.0,0.09384441375732422
"005_139,35_LT05_107035_20031227.png",1.0,0.09622454643249512
"005_139,35_LT05_107035_20090125.png",1.0,0.09470772743225098
"005_139,35_LT05_107035_20110405.png",1.0,0.09280824661254883
"006_5,9_LC08_190053_20140213.png",0.5900000000000001,0.09572196006774902
"006_5,9_LC08_190053_20160423.png",0.4833333333333333,0.09461164474487305
"006_5,9_LT05_190053_19850128.png",0.32250000000000006,0.09700512886047363
"001_-115,36_1989.jpg",1.0,0.09385848045349121
"001_-115,36_1996.jpg",1.0,0.08478689193725586
"001_-115,36_1998.jpg",1.0,0.08672642707824707
"001_-115,36_2001.jpg",1.0,0.08836722373962402
"001_-115,36_2004.jpg",1.0,0.0909581184387207
"001_-115,36_2010.jpg",1.0,0.08922266960144043
"001_-115,36_2017.jpg",1.0,0.09268641471862793
"002_-62,-10_LC08_231067_20150623.png",1.0,0.08695340156555176
"002_-62,-10_LC08_231067_20170628.png",1.0,0.08659982681274414
"002_-62,-10_LC08_231067_20200722.png",1.0,0.08922028541564941
"002_-62,-10_LT05_231067_19960704.png",1.0,0.08729720115661621
"002_-62,-10_LT05_231067_20080705.png",1.0,0.08796381950378418
"002_-62,-10_LT05_231067_20100609.png",1.0,0.08667421340942383
"002_-62,-10_LT05_231067_20110730.png",1.0,0.09115839004516602
"003_-62,-17_LT05_230072_19890421.png",1.0,0.08816075325012207
"003_-62,-17_LT05_230072_19910326.png",1.0,0.0857541561126709
"003_-62,-17_LT05_230072_20010812.png",1.0,0.08885669708251953
"003_-62,-17_LT05_230072_20030701.png",1.0,0.08946537971496582
"003_-62,-17_LT05_230072_20040804.png",1.0,0.08869600296020508
"003_-62,-17_LT05_230072_20080205.png",1.0,0.09550666809082031
"003_-62,-17_LT05_230072_20100704.png",1.0,0.08629822731018066
"004_133,-31_LC08_101082_20191127.png",0.8945906432748536,0.08351612091064453
"004_133,-31_LT05_101082_19870714.png",0.6870833333333334,0.08648467063903809
"004_133,-31_LT05_101082_19900212.png",0.8949999999999999,0.08098912239074707
"004_133,-31_LT05_101082_20060515.png",0.8916494668042654,0.08118987083435059
"004_133,-31_LT05_101082_20070110.png",0.879251283846872,0.08341097831726074
"004_133,-31_LT05_101082_20100219.png",0.7835416666666667,0.08557796478271484
"005_139,35_LC08_107035_20160317.png",1.0,0.08235597610473633
"005_139,35_LT05_107035_19960207.png",1.0,0.08380794525146484
"005_139,35_LT05_107035_19981213.png",1.0,0.08595132827758789
"005_139,35_LT05_107035_19990130.png",1.0,0.0942075252532959
"005_139,35_LT05_107035_20031227.png",1.0,0.08851981163024902
"005_139,35_LT05_107035_20090125.png",1.0,0.08826828002929688
"005_139,35_LT05_107035_20110405.png",1.0,0.09433317184448242
"006_5,9_LC08_190053_20140213.png",0.6966666666666667,0.08249926567077637
"006_5,9_LC08_190053_20160423.png",0.65,0.08294343948364258
"006_5,9_LT05_190053_19850128.png",0.25,0.08302688598632812
"001_-115,36_1989.jpg",1.0,0.101043701171875
"001_-115,36_1996.jpg",1.0,0.09358954429626465
"001_-115,36_1998.jpg",1.0,0.13429832458496094
